K,interaction_mode,timing_mode,final_mean,final_variance,final_std,time_to_stability,stable,count_state_0,count_state_1,count_state_2,count_state_3,replicate,count_state_4,count_state_5,count_state_6,count_state_7,count_state_8,count_state_9
7,group,synchronous,3.62,0.3356,0.5793099343184096,213.0,True,0,0,0,86,27,104.0,10.0,0.0,0.0,,
7,group,synchronous,3.74,0.3623999999999999,0.6019966777316964,70.0,True,0,0,0,69,28,114.0,17.0,0.0,0.0,,
7,group,synchronous,2.895,0.44397500000000006,0.6663144903121949,39.0,True,0,0,56,109,29,35.0,0.0,0.0,0.0,,
9,group,synchronous,4.74,0.47239999999999993,0.6873136110975833,,False,0,0,0,4,0,68.0,104.0,24.0,0.0,0.0,0.0
9,group,synchronous,4.87,0.6331,0.7956758133813042,193.0,True,0,2,0,0,1,58.0,100.0,40.0,0.0,0.0,0.0
9,group,synchronous,4.57,0.8550999999999999,0.924716172671377,13.0,True,0,0,3,19,2,69.0,81.0,27.0,0.0,1.0,0.0
9,group,synchronous,5.22,0.7716,0.87840765023991,79.0,True,0,0,0,5,3,32.0,90.0,60.0,13.0,0.0,0.0
9,group,synchronous,4.39,0.48789999999999994,0.6984983894040129,34.0,True,0,1,0,17,4,86.0,94.0,2.0,0.0,0.0,0.0
9,group,synchronous,4.75,0.6275,0.7921489758877429,61.0,True,0,0,0,13,5,55.0,101.0,31.0,0.0,0.0,0.0
9,group,synchronous,4.465,0.24877499999999994,0.49877349568717055,,False,0,0,0,0,6,107.0,93.0,0.0,0.0,0.0,0.0
9,group,synchronous,4.76,0.5424,0.7364781055808788,57.0,True,0,0,0,0,7,81.0,89.0,27.0,3.0,0.0,0.0
9,group,synchronous,3.935,0.49077499999999996,0.7005533527148378,205.0,True,0,0,0,56,8,101.0,43.0,0.0,0.0,0.0,0.0
9,group,synchronous,4.565,0.3257749999999999,0.5707670277792857,65.0,True,0,0,0,0,9,95.0,97.0,8.0,0.0,0.0,0.0
9,group,synchronous,4.145,0.4639749999999999,0.6811571037580096,59.0,True,0,0,0,34,10,103.0,63.0,0.0,0.0,0.0,0.0
9,group,synchronous,4.49,0.6798999999999998,0.8245604889879212,28.0,True,0,0,0,22,11,79.0,78.0,21.0,0.0,0.0,0.0
9,group,synchronous,4.39,0.6979,0.8354040938372279,24.0,True,0,0,1,23,12,93.0,63.0,20.0,0.0,0.0,0.0
9,group,synchronous,4.045,0.43297499999999994,0.658008358609524,37.0,True,0,0,0,39,13,113.0,48.0,0.0,0.0,0.0,0.0
9,group,synchronous,4.56,0.4864,0.6974238309665077,129.0,True,0,0,0,0,14,100.0,96.0,0.0,0.0,4.0,0.0
9,group,synchronous,4.37,0.43309999999999993,0.6581033353509158,50.0,True,0,0,0,20,15,86.0,94.0,0.0,0.0,0.0,0.0
9,group,synchronous,4.195,0.576975,0.7595887044973747,235.0,True,1,0,0,32,16,92.0,75.0,0.0,0.0,0.0,0.0
9,group,synchronous,4.575,1.524375,1.2346558224865747,18.0,True,0,0,5,37,17,55.0,61.0,25.0,17.0,0.0,0.0
9,group,synchronous,4.755,0.854975,0.9246485818947651,55.0,True,0,2,2,10,18,54.0,93.0,39.0,0.0,0.0,0.0
9,group,synchronous,5.03,0.5390999999999999,0.734234295031225,52.0,True,0,0,0,0,19,50.0,95.0,54.0,1.0,0.0,0.0
9,group,synchronous,4.37,0.6531,0.808146026408594,29.0,True,0,0,0,28,20,84.0,74.0,14.0,0.0,0.0,0.0
9,group,synchronous,4.0,0.54,0.7348469228349535,46.0,True,0,0,1,51,21,95.0,53.0,0.0,0.0,0.0,0.0
9,group,synchronous,4.4,1.0699999999999998,1.03440804327886,66.0,True,0,0,0,41,22,75.0,52.0,27.0,5.0,0.0,0.0
9,group,synchronous,4.195,0.8669749999999999,0.9311149230895185,43.0,True,0,0,14,18,23,88.0,78.0,1.0,0.0,0.0,1.0
9,group,synchronous,4.65,0.4475,0.6689544080129826,99.0,True,0,0,0,0,24,92.0,86.0,22.0,0.0,0.0,0.0
9,group,synchronous,4.85,0.3975,0.6304760106459246,46.0,True,0,0,0,0,25,57.0,116.0,27.0,0.0,0.0,0.0
9,group,synchronous,4.145,0.5739749999999999,0.7576113779504634,47.0,True,0,0,0,42,26,90.0,65.0,3.0,0.0,0.0,0.0
9,group,synchronous,4.835,0.447775,0.6691599210950997,108.0,True,0,0,0,0,27,64.0,105.0,31.0,0.0,0.0,0.0
9,group,synchronous,4.38,0.4756000000000001,0.6896375859826668,55.0,True,0,0,0,15,28,103.0,73.0,9.0,0.0,0.0,0.0
9,group,synchronous,4.145,0.6839749999999999,0.8270278108987629,28.0,True,0,0,0,42,29,98.0,52.0,5.0,3.0,0.0,0.0
3,group,asynchronous,1.665,0.372775,0.6105530280000255,54.0,True,0,82,103,15,0,,,,,,
3,group,asynchronous,1.18,0.5576,0.7467261881037788,132.0,True,41,82,77,0,1,,,,,,
3,group,asynchronous,1.59,0.3019,0.5494542747126462,48.0,True,0,88,106,6,2,,,,,,
3,group,asynchronous,1.195,0.436975,0.6610408459391901,42.0,True,28,105,67,0,3,,,,,,
3,group,asynchronous,1.42,0.24360000000000004,0.4935585071701227,105.0,True,0,116,84,0,4,,,,,,
3,group,asynchronous,1.48,0.2696,0.5192301994298868,27.0,True,2,100,98,0,5,,,,,,
3,group,asynchronous,0.895,0.533975,0.7307359304153587,193.0,True,64,94,41,1,6,,,,,,
3,group,asynchronous,1.64,0.37040000000000006,0.6086049621881177,60.0,True,0,86,100,14,7,,,,,,
3,group,asynchronous,1.47,0.24909999999999993,0.49909918853871116,90.0,True,0,106,94,0,8,,,,,,
3,group,asynchronous,1.43,0.3250999999999999,0.5701754116059372,71.0,True,8,98,94,0,9,,,,,,
3,group,asynchronous,1.3,0.34,0.5830951894845301,69.0,True,13,114,73,0,10,,,,,,
3,group,asynchronous,1.415,0.35277500000000006,0.5939486509791904,28.0,True,11,95,94,0,11,,,,,,
3,group,asynchronous,1.465,0.24877500000000002,0.4987734956871706,107.0,True,0,107,93,0,12,,,,,,
3,group,asynchronous,1.665,0.43277499999999997,0.6578563673021642,71.0,True,4,76,103,17,13,,,,,,
3,group,asynchronous,1.535,0.338775,0.5820438127838832,61.0,True,0,102,89,9,14,,,,,,
3,group,asynchronous,1.275,0.399375,0.6319612329882269,19.0,True,17,114,66,3,15,,,,,,
3,group,asynchronous,1.385,0.286775,0.5355137719984426,26.0,True,5,113,82,0,16,,,,,,
3,group,asynchronous,1.415,0.302775,0.55024994320763,82.0,True,6,105,89,0,17,,,,,,
3,group,asynchronous,1.545,0.287975,0.5366330217196851,128.0,True,1,92,104,3,18,,,,,,
3,group,asynchronous,1.4,0.5100000000000001,0.7141428428542851,20.0,True,20,87,86,7,19,,,,,,
3,group,asynchronous,1.82,0.5176000000000001,0.719444229944198,120.0,True,0,73,90,37,20,,,,,,
3,group,asynchronous,1.87,0.47309999999999997,0.6878226515607057,19.0,True,0,62,102,36,21,,,,,,
3,group,asynchronous,1.42,0.34360000000000007,0.5861740355901138,174.0,True,10,96,94,0,22,,,,,,
3,group,asynchronous,1.2,0.45,0.6708203932499369,74.0,True,29,102,69,0,23,,,,,,
3,group,asynchronous,1.5,0.26,0.5099019513592785,80.0,True,0,101,98,1,24,,,,,,
3,group,asynchronous,1.47,0.24909999999999993,0.49909918853871116,77.0,True,0,106,94,0,25,,,,,,
3,group,asynchronous,1.715,0.35377499999999995,0.5947898788647971,80.0,True,1,69,116,14,26,,,,,,
3,group,asynchronous,1.5,0.25,0.5,49.0,True,0,100,100,0,27,,,,,,
3,group,asynchronous,1.54,0.24839999999999995,0.49839743177508444,207.0,True,0,92,108,0,28,,,,,,
3,group,asynchronous,1.515,0.24977500000000005,0.49977494935220595,144.0,True,0,97,103,0,29,,,,,,
5,group,asynchronous,2.365,0.3417750000000001,0.5846152580971524,71.0,True,0,11,105,84,0,0.0,0.0,,,,
5,group,asynchronous,2.585,0.28277500000000005,0.5317659259486265,172.0,True,0,0,87,109,1,4.0,0.0,,,,
5,group,asynchronous,2.5,0.3,0.5477225575051661,63.0,True,0,4,93,102,2,1.0,0.0,,,,
5,group,asynchronous,2.51,0.2798999999999999,0.5290557626564518,53.0,True,0,3,92,105,3,0.0,0.0,,,,
5,group,asynchronous,2.54,0.24839999999999995,0.49839743177508444,266.0,True,0,0,92,108,4,0.0,0.0,,,,
5,group,asynchronous,2.575,0.46437500000000015,0.6814506585219506,62.0,True,0,11,74,104,5,11.0,0.0,,,,
5,group,asynchronous,3.205,0.592975,0.7700486997586582,,False,0,1,40,76,6,83.0,0.0,,,,
5,group,asynchronous,2.555,0.24697499999999997,0.4969657935914704,,False,0,0,89,111,7,0.0,0.0,,,,
5,group,asynchronous,2.355,0.38897500000000007,0.6236786031282459,34.0,True,0,12,109,75,8,4.0,0.0,,,,
5,group,asynchronous,2.41,0.6419,0.8011866199581719,14.0,True,0,22,92,68,9,18.0,0.0,,,,
5,group,asynchronous,2.76,0.4324,0.6575712889109439,85.0,True,0,0,73,102,10,25.0,0.0,,,,
5,group,asynchronous,2.53,0.35910000000000003,0.5992495306631453,122.0,True,3,0,87,108,11,2.0,0.0,,,,
5,group,asynchronous,2.18,0.5676,0.7533923280734945,81.0,True,0,30,112,54,12,0.0,4.0,,,,
5,group,asynchronous,2.375,0.394375,0.6279928343540235,27.0,True,0,16,93,91,13,0.0,0.0,,,,
5,group,asynchronous,2.46,0.29839999999999994,0.5462600113499064,55.0,True,0,5,98,97,14,0.0,0.0,,,,
5,group,asynchronous,2.75,0.4875,0.698212002188447,43.0,True,0,4,68,102,15,26.0,0.0,,,,
5,group,asynchronous,3.045,0.5629749999999999,0.7503165998430262,154.0,True,1,0,46,95,16,58.0,0.0,,,,
5,group,asynchronous,2.42,0.2936000000000001,0.5418486873657627,114.0,True,0,2,115,80,17,3.0,0.0,,,,
5,group,asynchronous,2.43,0.3251,0.5701754116059373,141.0,True,0,8,98,94,18,0.0,0.0,,,,
5,group,asynchronous,2.505,0.24997499999999997,0.4999749993749687,108.0,True,0,0,99,101,19,0.0,0.0,,,,
5,group,asynchronous,2.52,0.24960000000000002,0.4995998398718719,125.0,True,0,0,96,104,20,0.0,0.0,,,,
5,group,asynchronous,2.505,0.26997499999999997,0.5195911854525632,237.0,True,0,0,101,97,21,2.0,0.0,,,,
5,group,asynchronous,2.465,0.30877499999999997,0.5556752648804876,37.0,True,0,6,95,99,22,0.0,0.0,,,,
5,group,asynchronous,2.775,0.424375,0.6514407110397692,67.0,True,0,0,69,108,23,22.0,1.0,,,,
5,group,asynchronous,2.76,0.6424000000000001,0.8014985963805552,13.0,True,0,16,46,108,24,30.0,0.0,,,,
5,group,asynchronous,2.115,0.42177500000000007,0.6494420682401164,47.0,True,0,32,113,55,25,0.0,0.0,,,,
5,group,asynchronous,2.465,0.28877499999999995,0.5373778931068899,290.0,True,1,0,105,93,26,1.0,0.0,,,,
5,group,asynchronous,2.75,0.3575,0.5979130371550699,166.0,True,0,0,67,116,27,17.0,0.0,,,,
5,group,asynchronous,2.46,0.24839999999999995,0.49839743177508444,191.0,True,0,0,108,92,28,0.0,0.0,,,,
5,group,asynchronous,2.1,0.49999999999999994,0.7071067811865475,131.0,True,0,41,98,61,29,0.0,0.0,,,,
7,group,asynchronous,3.17,0.46110000000000007,0.6790434448545984,106.0,True,0,0,32,102,0,66.0,0.0,0.0,0.0,,
7,group,asynchronous,3.665,0.762775,0.8733699101755223,17.0,True,0,0,20,58,1,94.0,25.0,3.0,0.0,,
7,group,asynchronous,3.565,0.345775,0.5880263599533613,134.0,True,0,1,0,90,2,104.0,4.0,1.0,0.0,,
7,group,asynchronous,3.425,0.784375,0.8856494791959176,20.0,True,0,0,33,69,3,79.0,18.0,1.0,0.0,,
7,group,asynchronous,3.895,0.433975,0.6587677891336218,61.0,True,0,0,0,55,4,111.0,34.0,0.0,0.0,,
7,group,asynchronous,3.11,0.42790000000000006,0.6541406576570516,67.0,True,0,0,33,112,5,55.0,0.0,0.0,0.0,,
7,group,asynchronous,3.17,0.6711000000000001,0.8192069335644079,47.0,True,1,3,31,98,6,60.0,7.0,0.0,0.0,,
7,group,asynchronous,3.335,0.3627749999999999,0.6023080607131204,149.0,True,0,0,14,105,7,81.0,0.0,0.0,0.0,,
7,group,asynchronous,3.535,0.26877499999999993,0.51843514541358,184.0,True,0,0,0,95,8,103.0,2.0,0.0,0.0,,
7,group,asynchronous,3.645,0.368975,0.6074331238910173,63.0,True,0,0,4,73,9,113.0,10.0,0.0,0.0,,
7,group,asynchronous,3.38,0.4556,0.6749814812274482,67.0,True,0,0,13,107,10,71.0,9.0,0.0,0.0,,
7,group,asynchronous,4.105,0.4739749999999999,0.6884584228550044,235.0,True,0,0,0,38,11,103.0,59.0,0.0,0.0,,
7,group,asynchronous,3.18,0.49759999999999993,0.7054076835419358,125.0,True,0,0,32,102,12,65.0,0.0,1.0,0.0,,
7,group,asynchronous,3.6,0.34000000000000014,0.5830951894845302,98.0,True,0,0,0,90,13,100.0,10.0,0.0,0.0,,
7,group,asynchronous,3.535,0.4487749999999998,0.6699067099231055,69.0,True,0,1,5,92,14,90.0,12.0,0.0,0.0,,
7,group,asynchronous,3.01,0.5298999999999999,0.7279423054061358,205.0,True,0,0,52,94,15,54.0,0.0,0.0,0.0,,
7,group,asynchronous,3.48,0.24960000000000002,0.4995998398718719,139.0,True,0,0,0,104,16,96.0,0.0,0.0,0.0,,
7,group,asynchronous,3.735,0.6647749999999999,0.8153373534924055,45.0,True,0,0,11,66,17,89.0,33.0,1.0,0.0,,
7,group,asynchronous,3.055,0.601975,0.7758704788816236,185.0,True,0,0,52,87,18,60.0,0.0,1.0,0.0,,
7,group,asynchronous,2.98,0.9196000000000001,0.9589577675789482,49.0,True,0,17,37,83,19,61.0,0.0,2.0,0.0,,
7,group,asynchronous,3.46,0.33840000000000003,0.5817215828899596,75.0,True,1,0,2,101,20,95.0,1.0,0.0,0.0,,
7,group,asynchronous,2.83,0.5811000000000001,0.762299153875957,31.0,True,0,1,75,81,21,43.0,0.0,0.0,0.0,,
7,group,asynchronous,2.915,0.517775,0.7195658413237804,215.0,True,1,0,55,103,22,41.0,0.0,0.0,0.0,,
7,group,asynchronous,3.68,0.4076000000000001,0.6384355879804947,74.0,True,0,0,0,83,23,98.0,19.0,0.0,0.0,,
7,group,asynchronous,3.525,0.24937499999999993,0.4993746088859544,,False,0,0,0,95,24,105.0,0.0,0.0,0.0,,
7,group,asynchronous,3.445,0.426975,0.6534332406604365,27.0,True,1,0,9,92,25,95.0,3.0,0.0,0.0,,
7,group,asynchronous,3.71,0.3759,0.6131068422387733,62.0,True,0,0,0,75,26,108.0,17.0,0.0,0.0,,
7,group,asynchronous,3.22,0.4416,0.664529909033446,137.0,True,0,0,27,102,27,71.0,0.0,0.0,0.0,,
7,group,asynchronous,3.5,0.29,0.5385164807134504,34.0,True,0,0,4,92,28,104.0,0.0,0.0,0.0,,
7,group,asynchronous,3.57,0.33509999999999995,0.5788782255362521,70.0,True,0,0,0,95,29,96.0,9.0,0.0,0.0,,
9,group,asynchronous,4.72,0.4516000000000001,0.6720119046564578,86.0,True,0,0,0,0,0,81.0,94.0,25.0,0.0,0.0,0.0
9,group,asynchronous,4.055,0.8219749999999999,0.9066283692892032,70.0,True,0,0,0,61,1,82.0,43.0,13.0,1.0,0.0,0.0
9,group,asynchronous,4.49,0.6498999999999999,0.8061637550770935,22.0,True,0,0,0,21,2,79.0,81.0,19.0,0.0,0.0,0.0
9,group,asynchronous,4.455,0.4679749999999999,0.6840869827733896,40.0,True,0,0,0,11,3,98.0,80.0,11.0,0.0,0.0,0.0
9,group,asynchronous,4.1,0.43,0.6557438524302001,101.0,True,0,0,0,34,4,112.0,54.0,0.0,0.0,0.0,0.0
9,group,asynchronous,4.775,0.824375,0.9079509898667438,60.0,True,1,0,0,14,5,53.0,91.0,41.0,0.0,0.0,0.0
9,group,asynchronous,4.61,0.48790000000000006,0.6984983894040129,74.0,True,0,0,0,7,6,82.0,93.0,18.0,0.0,0.0,0.0
9,group,asynchronous,4.55,0.2475,0.49749371855331,165.0,True,0,0,0,0,7,90.0,110.0,0.0,0.0,0.0,0.0
9,group,asynchronous,4.13,0.6930999999999998,0.832526275861609,35.0,True,0,0,3,38,8,100.0,48.0,11.0,0.0,0.0,0.0
9,group,asynchronous,4.49,0.2498999999999999,0.4998999899979994,147.0,True,0,0,0,0,9,102.0,98.0,0.0,0.0,0.0,0.0
9,group,asynchronous,3.96,0.4783999999999999,0.6916646586316232,149.0,True,0,0,0,52,10,104.0,44.0,0.0,0.0,0.0,0.0
9,group,asynchronous,4.415,0.6327749999999999,0.7954715582596275,42.0,True,0,0,1,27,11,69.0,94.0,9.0,0.0,0.0,0.0
9,group,asynchronous,4.675,1.089375,1.0437312872574052,17.0,True,0,0,1,22,12,70.0,65.0,32.0,10.0,0.0,0.0
9,group,asynchronous,3.585,0.362775,0.6023080607131205,136.0,True,0,0,0,95,13,93.0,12.0,0.0,0.0,0.0,0.0
9,group,asynchronous,4.57,0.33510000000000006,0.5788782255362522,,False,0,0,0,0,14,92.0,105.0,0.0,3.0,0.0,0.0
9,group,asynchronous,5.0,0.65,0.806225774829855,94.0,True,0,0,4,0,15,41.0,102.0,53.0,0.0,0.0,0.0
9,group,asynchronous,4.02,0.44959999999999994,0.6705221845696083,256.0,True,0,0,0,43,16,110.0,47.0,0.0,0.0,0.0,0.0
9,group,asynchronous,4.52,0.8395999999999999,0.9162968951164245,36.0,True,0,0,0,24,17,83.0,58.0,35.0,0.0,0.0,0.0
9,group,asynchronous,4.21,0.6259,0.7911384202527394,34.0,True,0,0,0,27,18,117.0,46.0,9.0,0.0,0.0,1.0
9,group,asynchronous,4.225,0.524375,0.724137417898012,33.0,True,0,0,0,28,19,106.0,59.0,7.0,0.0,0.0,0.0
9,group,asynchronous,4.605,0.35897499999999993,0.5991452244656549,94.0,True,0,0,0,0,20,91.0,97.0,12.0,0.0,0.0,0.0
9,group,asynchronous,4.135,0.6167750000000002,0.7853502403386659,,False,0,0,0,36,21,108.0,53.0,1.0,1.0,0.0,1.0
9,group,asynchronous,4.405,0.31097499999999995,0.5576513247540975,,False,0,0,2,0,22,114.0,83.0,1.0,0.0,0.0,0.0
9,group,asynchronous,4.66,0.8144,0.9024411338142783,67.0,True,1,0,0,12,23,70.0,89.0,27.0,0.0,0.0,1.0
9,group,asynchronous,4.535,0.27877499999999994,0.5279914772039411,197.0,True,0,0,0,0,24,95.0,104.0,0.0,1.0,0.0,0.0
9,group,asynchronous,4.415,0.44277500000000003,0.66541340533536,296.0,True,2,0,0,0,25,107.0,91.0,0.0,0.0,0.0,0.0
9,group,asynchronous,4.435,0.5757749999999999,0.7587983921965042,26.0,True,0,0,0,22,26,80.0,87.0,11.0,0.0,0.0,0.0
9,group,asynchronous,4.515,0.409775,0.6401367041499808,,False,0,0,0,0,27,104.0,94.0,0.0,0.0,1.0,1.0
9,group,asynchronous,4.865,0.5267750000000002,0.7257926701200559,77.0,True,0,0,0,0,28,68.0,91.0,41.0,0.0,0.0,0.0
9,group,asynchronous,4.03,0.4091,0.6396092557178953,280.0,True,0,0,0,38,29,118.0,44.0,0.0,0.0,0.0,0.0
3,group,partial,1.31,0.44389999999999996,0.6662582082045969,30.0,True,23,92,85,0,0,,,,,,
3,group,partial,1.475,0.2593749999999999,0.509288719686584,281.0,True,1,103,96,0,1,,,,,,
3,group,partial,1.41,0.24189999999999998,0.4918333050943175,,False,0,118,82,0,2,,,,,,
3,group,partial,1.455,0.647975,0.8049689435003067,50.0,True,20,89,71,20,3,,,,,,
3,group,partial,1.425,0.624375,0.7901740314639554,66.0,True,25,78,84,13,4,,,,,,
3,group,partial,1.53,0.2490999999999999,0.4990991885387111,106.0,True,0,94,106,0,5,,,,,,
3,group,partial,1.385,0.24677500000000002,0.49676453174517204,92.0,True,0,124,75,1,6,,,,,,
3,group,partial,1.545,0.327975,0.5726910161684048,89.0,True,0,99,93,8,7,,,,,,
3,group,partial,1.515,0.2597750000000001,0.5096812729539905,259.0,True,0,98,101,1,8,,,,,,
3,group,partial,1.595,0.37097499999999994,0.6090771708084288,109.0,True,0,94,93,13,9,,,,,,
3,group,partial,1.53,0.25909999999999994,0.5090186637049765,,False,1,92,107,0,10,,,,,,
3,group,partial,1.29,0.3759,0.6131068422387733,90.0,True,17,108,75,0,11,,,,,,
3,group,partial,1.7,0.49,0.7,38.0,True,0,88,84,28,12,,,,,,
3,group,partial,2.01,0.5098999999999999,0.714072825417688,61.0,True,0,50,98,52,13,,,,,,
3,group,partial,1.605,0.288975,0.5375639496841282,277.0,True,0,84,111,5,14,,,,,,
3,group,partial,1.535,0.268775,0.5184351454135802,106.0,True,1,92,106,1,15,,,,,,
3,group,partial,1.41,0.24189999999999998,0.4918333050943175,63.0,True,0,118,82,0,16,,,,,,
3,group,partial,1.585,0.33277500000000004,0.5768665356908823,67.0,True,0,92,99,9,17,,,,,,
3,group,partial,1.525,0.24937499999999993,0.4993746088859544,257.0,True,0,95,105,0,18,,,,,,
3,group,partial,1.62,0.3356,0.5793099343184096,26.0,True,0,86,104,10,19,,,,,,
3,group,partial,1.465,0.25877500000000003,0.5086993218002163,146.0,True,1,105,94,0,20,,,,,,
3,group,partial,1.34,0.3544,0.5953150426454886,57.0,True,13,106,81,0,21,,,,,,
3,group,partial,2.175,0.4443749999999999,0.6666145812986691,145.0,True,0,30,105,65,22,,,,,,
3,group,partial,1.54,0.24839999999999995,0.49839743177508444,44.0,True,0,92,108,0,23,,,,,,
3,group,partial,1.015,0.48477500000000007,0.6962578545337927,37.0,True,46,106,47,1,24,,,,,,
3,group,partial,1.265,0.384775,0.6203023456347718,28.0,True,19,109,72,0,25,,,,,,
3,group,partial,1.325,0.429375,0.6552671211040578,48.0,True,21,93,86,0,26,,,,,,
3,group,partial,1.48,0.24960000000000002,0.4995998398718719,167.0,True,0,104,96,0,27,,,,,,
3,group,partial,1.675,0.549375,0.7411983540186796,124.0,True,8,74,93,25,28,,,,,,
3,group,partial,1.44,0.2464,0.4963869458396343,43.0,True,0,112,88,0,29,,,,,,
5,group,partial,2.51,0.27989999999999987,0.5290557626564518,74.0,True,0,0,100,99,0,0.0,1.0,,,,
5,group,partial,2.46,0.49839999999999995,0.7059745037889116,11.0,True,1,16,79,98,1,6.0,0.0,,,,
5,group,partial,2.34,0.3643999999999999,0.6036555309114627,,False,0,14,104,82,2,0.0,0.0,,,,
5,group,partial,2.765,0.4297750000000001,0.6555722690901439,164.0,True,0,0,72,103,3,25.0,0.0,,,,
5,group,partial,2.585,0.282775,0.5317659259486264,77.0,True,0,0,87,109,4,4.0,0.0,,,,
5,group,partial,2.49,0.5398999999999999,0.7347788783028537,20.0,True,0,18,77,94,5,11.0,0.0,,,,
5,group,partial,2.06,0.4664,0.6829348431585549,81.0,True,0,41,106,53,6,0.0,0.0,,,,
5,group,partial,2.435,0.29577499999999995,0.5438520019269948,43.0,True,0,5,103,92,7,0.0,0.0,,,,
5,group,partial,2.485,0.24977499999999997,0.4997749493522059,218.0,True,0,0,103,97,8,0.0,0.0,,,,
5,group,partial,2.555,0.4069749999999999,0.6379459224730573,40.0,True,0,7,84,100,9,9.0,0.0,,,,
5,group,partial,3.08,0.5236000000000001,0.7236021006050218,125.0,True,0,0,42,103,10,52.0,3.0,,,,
5,group,partial,2.8,0.55,0.7416198487095663,56.0,True,0,7,58,103,11,32.0,0.0,,,,
5,group,partial,2.52,0.29960000000000003,0.5473572873361604,79.0,True,0,0,101,94,12,5.0,0.0,,,,
5,group,partial,2.39,0.5779,0.7601973427998812,22.0,True,0,24,84,82,13,10.0,0.0,,,,
5,group,partial,2.185,0.4407750000000001,0.6639088792899219,89.0,True,0,28,108,63,14,1.0,0.0,,,,
5,group,partial,2.435,0.495775,0.7041129170807762,48.0,True,0,12,102,73,15,13.0,0.0,,,,
5,group,partial,2.405,0.3609749999999999,0.6008119506135009,34.0,True,0,9,104,84,16,3.0,0.0,,,,
5,group,partial,2.795,0.4629749999999999,0.6804226627619041,44.0,True,1,0,65,107,17,27.0,0.0,,,,
5,group,partial,2.57,0.3451000000000001,0.5874521257089808,58.0,True,0,0,93,103,18,1.0,3.0,,,,
5,group,partial,2.47,0.3991000000000001,0.6317436188834835,20.0,True,0,9,94,91,19,6.0,0.0,,,,
5,group,partial,2.32,0.39760000000000006,0.6305553108173779,60.0,True,0,18,100,82,20,0.0,0.0,,,,
5,group,partial,2.44,0.6963999999999999,0.8345058418010025,17.0,True,0,28,73,82,21,17.0,0.0,,,,
5,group,partial,2.245,0.5049750000000001,0.7106159300212739,262.0,True,0,31,90,78,22,1.0,0.0,,,,
5,group,partial,2.735,0.5747749999999999,0.7581391692822631,78.0,True,0,5,74,92,23,27.0,2.0,,,,
5,group,partial,3.145,0.4639749999999999,0.6811571037580096,41.0,True,0,0,34,103,24,63.0,0.0,,,,
5,group,partial,2.72,0.40159999999999996,0.6337191807101944,150.0,True,0,0,75,107,25,17.0,1.0,,,,
5,group,partial,2.74,0.45239999999999997,0.6726068688320095,16.0,True,0,2,72,102,26,24.0,0.0,,,,
5,group,partial,2.36,0.34040000000000004,0.5834380858325929,63.0,True,0,11,106,83,27,0.0,0.0,,,,
5,group,partial,2.32,0.5376000000000001,0.7332121111929345,22.0,True,0,24,96,72,28,8.0,0.0,,,,
5,group,partial,2.54,0.7584000000000001,0.8708616422830897,61.0,True,0,21,79,72,29,27.0,1.0,,,,
7,group,partial,4.165,0.4377749999999999,0.6616456755696359,125.0,True,0,0,2,24,0,113.0,61.0,0.0,0.0,,
7,group,partial,4.365,0.3917750000000001,0.6259193238748906,247.0,True,0,0,0,15,1,98.0,86.0,1.0,0.0,,
7,group,partial,3.34,0.8144000000000001,0.9024411338142783,32.0,True,0,0,35,85,2,58.0,21.0,1.0,0.0,,
7,group,partial,3.16,0.5943999999999999,0.7709734106958552,140.0,True,0,3,37,85,3,75.0,0.0,0.0,0.0,,
7,group,partial,4.03,0.5590999999999999,0.7477298977572048,208.0,True,0,0,0,52,4,91.0,56.0,1.0,0.0,,
7,group,partial,3.515,0.2497749999999999,0.49977494935220584,90.0,True,0,0,0,97,5,103.0,0.0,0.0,0.0,,
7,group,partial,3.375,0.364375,0.6036348233824818,,False,0,1,10,102,6,87.0,0.0,0.0,0.0,,
7,group,partial,3.285,0.503775,0.7097710898592587,91.0,True,0,0,24,98,7,77.0,0.0,0.0,1.0,,
7,group,partial,3.39,0.2779,0.5271622141238881,37.0,True,0,0,4,114,8,82.0,0.0,0.0,0.0,,
7,group,partial,3.225,0.4543750000000001,0.6740734381356382,167.0,True,0,0,28,99,9,73.0,0.0,0.0,0.0,,
7,group,partial,3.515,0.24977499999999997,0.4997749493522059,110.0,True,0,0,0,97,10,103.0,0.0,0.0,0.0,,
7,group,partial,3.625,0.454375,0.6740734381356381,125.0,True,0,0,5,82,11,96.0,17.0,0.0,0.0,,
7,group,partial,3.515,0.709775,0.8424814538018033,40.0,True,1,0,17,82,12,77.0,23.0,0.0,0.0,,
7,group,partial,3.5,0.27,0.5196152422706632,53.0,True,0,0,0,102,13,96.0,2.0,0.0,0.0,,
7,group,partial,3.1,0.45,0.6708203932499369,184.0,True,0,0,32,120,14,44.0,4.0,0.0,0.0,,
7,group,partial,3.025,0.5543750000000001,0.7445636305917716,65.0,True,0,4,41,101,15,54.0,0.0,0.0,0.0,,
7,group,partial,4.065,0.5807749999999999,0.7620859531575161,113.0,True,0,0,3,43,16,92.0,62.0,0.0,0.0,,
7,group,partial,3.325,0.329375,0.5739120141624497,49.0,True,0,0,11,113,17,76.0,0.0,0.0,0.0,,
7,group,partial,3.165,0.5777749999999999,0.7601151228596889,54.0,True,0,1,36,97,18,61.0,5.0,0.0,0.0,,
